pair,model_1,model_2,scenario,condition,episode_idx,correct,final_choice,n_turns,guide_goal_failure,guide_says_leave,no_leave,null_choice,ambiguous_leave,substring_match,prompt_leakage,cascade_leakage,repetitive_loop,max_turns_hit,single_word_seeker,multi_leave,ava_parroting,parenthetical_aside,meta_commentary,tier1_count,tier2_count,tier3_count,any_quality_issue,measurement_suspect
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,blanket_bed_chair,ignorance_deceive,183,0,,16,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,blanket_bed_chair,false_help,184,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,blanket_bed_chair,false_deceive,185,0,chair,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,tape_drawer_shelf,shared_help,186,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,tape_drawer_shelf,shared_deceive,187,0,,16,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,6,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,tape_drawer_shelf,ignorance_help,188,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,tape_drawer_shelf,ignorance_deceive,189,0,,16,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,6,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,phone_table_couch,shared_help,18,1,table,10,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,tape_drawer_shelf,false_help,190,0,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,tape_drawer_shelf,false_deceive,191,0,,16,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,5,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,charger_desk_bed,shared_help,192,1,desk,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,charger_desk_bed,shared_deceive,193,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,charger_desk_bed,ignorance_help,194,0,,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,charger_desk_bed,ignorance_deceive,195,0,,13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,charger_desk_bed,false_help,196,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,charger_desk_bed,false_deceive,197,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,bottle_fridge_counter,shared_help,198,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,bottle_fridge_counter,shared_deceive,199,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,phone_table_couch,shared_deceive,19,1,table,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,key_in_boxes,shared_deceive,1,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,bottle_fridge_counter,ignorance_help,200,0,,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,bottle_fridge_counter,ignorance_deceive,201,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,bottle_fridge_counter,false_help,202,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,bottle_fridge_counter,false_deceive,203,0,,16,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,5,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,notebook_desk_backpack,shared_help,204,1,desk,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,notebook_desk_backpack,shared_deceive,205,0,,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,notebook_desk_backpack,ignorance_help,206,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,notebook_desk_backpack,ignorance_deceive,207,0,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,notebook_desk_backpack,false_help,208,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,notebook_desk_backpack,false_deceive,209,0,backpack,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,phone_table_couch,ignorance_help,20,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,wrench_bench_toolbox,shared_help,210,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,wrench_bench_toolbox,shared_deceive,211,0,,16,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,wrench_bench_toolbox,ignorance_help,212,0,,16,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,wrench_bench_toolbox,ignorance_deceive,213,0,,16,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,wrench_bench_toolbox,false_help,214,0,,16,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,wrench_bench_toolbox,false_deceive,215,0,,16,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,7,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,pillow_bed_couch,shared_help,216,0,,16,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,pillow_bed_couch,shared_deceive,217,0,couch,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,pillow_bed_couch,ignorance_help,218,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,pillow_bed_couch,ignorance_deceive,219,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,phone_table_couch,ignorance_deceive,21,0,,16,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,6,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,pillow_bed_couch,false_help,220,0,,9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,pillow_bed_couch,false_deceive,221,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,hammer_shelf_floor,shared_help,222,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,hammer_shelf_floor,shared_deceive,223,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,hammer_shelf_floor,ignorance_help,224,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,hammer_shelf_floor,ignorance_deceive,225,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,hammer_shelf_floor,false_help,226,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,hammer_shelf_floor,false_deceive,227,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,receipt_pocket_folder,shared_help,228,1,pocket,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,receipt_pocket_folder,shared_deceive,229,0,,16,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,6,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,phone_table_couch,false_help,22,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,receipt_pocket_folder,ignorance_help,230,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,receipt_pocket_folder,ignorance_deceive,231,0,,16,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,5,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,receipt_pocket_folder,false_help,232,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,receipt_pocket_folder,false_deceive,233,0,,16,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,5,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,plate_table_sink,shared_help,234,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,plate_table_sink,shared_deceive,235,0,,16,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,6,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,plate_table_sink,ignorance_help,236,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,plate_table_sink,ignorance_deceive,237,0,,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,plate_table_sink,false_help,238,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,plate_table_sink,false_deceive,239,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,phone_table_couch,false_deceive,23,0,,16,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,6,0,1,1
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,jacket_hook_chair,shared_help,240,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,jacket_hook_chair,shared_deceive,241,0,,16,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,jacket_hook_chair,ignorance_help,242,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,jacket_hook_chair,ignorance_deceive,243,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,jacket_hook_chair,false_help,244,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,jacket_hook_chair,false_deceive,245,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,ball_yard_garage,shared_help,246,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,ball_yard_garage,shared_deceive,247,1,garage,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,ball_yard_garage,ignorance_help,248,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,ball_yard_garage,ignorance_deceive,249,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,book_shelf_bag,shared_help,24,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,ball_yard_garage,false_help,250,0,yard,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,ball_yard_garage,false_deceive,251,0,,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,stamp_drawer_tray,shared_help,252,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,stamp_drawer_tray,shared_deceive,253,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,stamp_drawer_tray,ignorance_help,254,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,stamp_drawer_tray,ignorance_deceive,255,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,stamp_drawer_tray,false_help,256,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,stamp_drawer_tray,false_deceive,257,0,,16,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,7,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,photo_shelf_drawer,shared_help,258,1,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,photo_shelf_drawer,shared_deceive,259,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,book_shelf_bag,shared_deceive,25,0,,16,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,photo_shelf_drawer,ignorance_help,260,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,photo_shelf_drawer,ignorance_deceive,261,0,,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,photo_shelf_drawer,false_help,262,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,photo_shelf_drawer,false_deceive,263,1,drawer,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,cable_desk_floor,shared_help,264,0,,16,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,6,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,cable_desk_floor,shared_deceive,265,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
DeepSeek-R1-Distill-Llama-8B x DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,DeepSeek-R1-Distill-Llama-8B,cable_desk_floor,ignorance_help,266,1,desk,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
