stage,episode,condition,belief_condition,trust_manipulation,goal_condition,scenario_type,true_location,mia_location,ava_response,ava_choice,b_gold,correct,follows_mia
OLMo-3-1025-7B,1156,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1157,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1158,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1159,mutual_C_cooperate,mutual_knowledge,none,cooperate,lighter_drawer_pocket,pocket,pocket,LEAVE.,,pocket,,
OLMo-3-1025-7B,115,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,binder_shelf_desk,desk,shelf,I think it is on the desk.,desk,desk,1.0,0.0
OLMo-3-1025-7B,1160,asym_A1_expert,asymmetric_knowledge,expert,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1161,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1162,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,lighter_drawer_pocket,pocket,drawer,I think it is in the jacket pocket.,pocket,pocket,1.0,0.0
OLMo-3-1025-7B,1163,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,lighter_drawer_pocket,pocket,drawer,I think it is in the jacket pocket.,pocket,pocket,1.0,0.0
OLMo-3-1025-7B,1164,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1165,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1166,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1167,asym_C_cooperate,asymmetric_knowledge,none,cooperate,lighter_drawer_pocket,pocket,pocket,I think it is in the pocket.,pocket,pocket,1.0,1.0
OLMo-3-1025-7B,1168,conflict_A1_expert,conflicting_evidence,expert,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1169,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,116,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,binder_shelf_desk,desk,shelf,I think it is on the desk.,desk,desk,1.0,0.0
OLMo-3-1025-7B,1170,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,lighter_drawer_pocket,pocket,drawer,I think it is in the drawer.,drawer,pocket,0.0,1.0
OLMo-3-1025-7B,1171,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,lighter_drawer_pocket,pocket,drawer,I think it’s in the drawer too.,drawer,pocket,0.0,1.0
OLMo-3-1025-7B,1172,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1173,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1174,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,lighter_drawer_pocket,pocket,drawer,LEAVE.,,pocket,,
OLMo-3-1025-7B,1175,conflict_C_cooperate,conflicting_evidence,none,cooperate,lighter_drawer_pocket,pocket,pocket,LEAVE.,,pocket,,
OLMo-3-1025-7B,1176,mutual_A1_expert,mutual_knowledge,expert,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1177,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1178,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1179,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,117,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,binder_shelf_desk,desk,shelf,I think it is on the desk.,desk,desk,1.0,0.0
OLMo-3-1025-7B,1180,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1181,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1182,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1183,mutual_C_cooperate,mutual_knowledge,none,cooperate,lock_gate_shed,gate,gate,I think it is on the gate.,gate,gate,1.0,1.0
OLMo-3-1025-7B,1184,asym_A1_expert,asymmetric_knowledge,expert,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1185,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1186,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1187,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1188,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1189,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,118,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,binder_shelf_desk,desk,shelf,I think it is on the desk.,desk,desk,1.0,0.0
OLMo-3-1025-7B,1190,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1191,asym_C_cooperate,asymmetric_knowledge,none,cooperate,lock_gate_shed,gate,gate,LEAVE.,,gate,,
OLMo-3-1025-7B,1192,conflict_A1_expert,conflicting_evidence,expert,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1193,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,lock_gate_shed,gate,shed,I think it's on the gate.,gate,gate,1.0,0.0
OLMo-3-1025-7B,1194,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,lock_gate_shed,gate,shed,I think it’s on the shed.,shed,gate,0.0,1.0
OLMo-3-1025-7B,1195,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,lock_gate_shed,gate,shed,I think it's on the gate.,gate,gate,1.0,0.0
OLMo-3-1025-7B,1196,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1197,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,lock_gate_shed,gate,shed,I think it's on the shed.,shed,gate,0.0,1.0
OLMo-3-1025-7B,1198,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,lock_gate_shed,gate,shed,LEAVE.,,gate,,
OLMo-3-1025-7B,1199,conflict_C_cooperate,conflicting_evidence,none,cooperate,lock_gate_shed,gate,gate,LEAVE.,,gate,,
OLMo-3-1025-7B,119,conflict_C_cooperate,conflicting_evidence,none,cooperate,binder_shelf_desk,desk,desk,LEAVE.,,desk,,
OLMo-3-1025-7B,11,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,apron_hook_drawer,drawer,hook,I think it is in the drawer.,drawer,drawer,1.0,0.0
OLMo-3-1025-7B,1200,mutual_A1_expert,mutual_knowledge,expert,adversarial,map_table_wall,wall,table,LEAVE.,,wall,,
OLMo-3-1025-7B,1201,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1202,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1203,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1204,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1205,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1206,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1207,mutual_C_cooperate,mutual_knowledge,none,cooperate,map_table_wall,wall,wall,I think it is on the wall.,wall,wall,1.0,1.0
OLMo-3-1025-7B,1208,asym_A1_expert,asymmetric_knowledge,expert,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1209,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,120,mutual_A1_expert,mutual_knowledge,expert,adversarial,blanket_bed_chair,bed,chair,LEAVE.,,bed,,
OLMo-3-1025-7B,1210,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,map_table_wall,wall,table,Where is it?,,wall,,
OLMo-3-1025-7B,1211,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1212,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1213,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1214,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1215,asym_C_cooperate,asymmetric_knowledge,none,cooperate,map_table_wall,wall,wall,I think it is on the table.,table,wall,0.0,0.0
OLMo-3-1025-7B,1216,conflict_A1_expert,conflicting_evidence,expert,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1217,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1218,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1219,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,121,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,blanket_bed_chair,bed,chair,LEAVE.,,bed,,
OLMo-3-1025-7B,1220,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1221,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1222,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,map_table_wall,wall,table,I think it is on the table.,table,wall,0.0,1.0
OLMo-3-1025-7B,1223,conflict_C_cooperate,conflicting_evidence,none,cooperate,map_table_wall,wall,wall,I think it is on the table.,table,wall,0.0,0.0
OLMo-3-1025-7B,1224,mutual_A1_expert,mutual_knowledge,expert,adversarial,marker_cup_tray,tray,cup,LEAVE.,,tray,,
OLMo-3-1025-7B,1225,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,marker_cup_tray,tray,cup,It's not in the cup. What's next?,cup,tray,0.0,1.0
OLMo-3-1025-7B,1226,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1227,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1228,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,marker_cup_tray,tray,cup,LEAVE.,,tray,,
OLMo-3-1025-7B,1229,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,marker_cup_tray,tray,cup,LEAVE.,,tray,,
OLMo-3-1025-7B,122,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,blanket_bed_chair,bed,chair,LEAVE.,,bed,,
OLMo-3-1025-7B,1230,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1231,mutual_C_cooperate,mutual_knowledge,none,cooperate,marker_cup_tray,tray,tray,LEAVE.,,tray,,
OLMo-3-1025-7B,1232,asym_A1_expert,asymmetric_knowledge,expert,adversarial,marker_cup_tray,tray,cup,LEAVE.,,tray,,
OLMo-3-1025-7B,1233,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1234,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1235,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1236,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,marker_cup_tray,tray,cup,LEAVE.,,tray,,
OLMo-3-1025-7B,1237,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1238,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1239,asym_C_cooperate,asymmetric_knowledge,none,cooperate,marker_cup_tray,tray,tray,LEAVE.,,tray,,
OLMo-3-1025-7B,123,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,blanket_bed_chair,bed,chair,I think it is on the chair.,chair,bed,0.0,1.0
OLMo-3-1025-7B,1240,conflict_A1_expert,conflicting_evidence,expert,adversarial,marker_cup_tray,tray,cup,LEAVE.,,tray,,
OLMo-3-1025-7B,1241,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1242,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1243,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1244,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1245,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1246,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,marker_cup_tray,tray,cup,I think it is in the tray.,tray,tray,1.0,0.0
OLMo-3-1025-7B,1247,conflict_C_cooperate,conflicting_evidence,none,cooperate,marker_cup_tray,tray,tray,LEAVE.,,tray,,
OLMo-3-1025-7B,1248,mutual_A1_expert,mutual_knowledge,expert,adversarial,mask_hook_drawer,drawer,hook,LEAVE.,,drawer,,
OLMo-3-1025-7B,1249,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,mask_hook_drawer,drawer,hook,LEAVE.,,drawer,,
OLMo-3-1025-7B,124,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,blanket_bed_chair,bed,chair,LEAVE.,,bed,,
OLMo-3-1025-7B,1250,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,mask_hook_drawer,drawer,hook,LEAVE.,,drawer,,
OLMo-3-1025-7B,1251,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1252,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,mask_hook_drawer,drawer,hook,LEAVE.,,drawer,,
OLMo-3-1025-7B,1253,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1254,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1255,mutual_C_cooperate,mutual_knowledge,none,cooperate,mask_hook_drawer,drawer,drawer,I think it is on the hook.,hook,drawer,0.0,0.0
OLMo-3-1025-7B,1256,asym_A1_expert,asymmetric_knowledge,expert,adversarial,mask_hook_drawer,drawer,hook,LEAVE.,,drawer,,
OLMo-3-1025-7B,1257,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1258,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1259,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,125,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,blanket_bed_chair,bed,chair,LEAVE.,,bed,,
OLMo-3-1025-7B,1260,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1261,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1262,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1263,asym_C_cooperate,asymmetric_knowledge,none,cooperate,mask_hook_drawer,drawer,drawer,I think it is on the hook.,hook,drawer,0.0,0.0
OLMo-3-1025-7B,1264,conflict_A1_expert,conflicting_evidence,expert,adversarial,mask_hook_drawer,drawer,hook,LEAVE.,,drawer,,
OLMo-3-1025-7B,1265,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,mask_hook_drawer,drawer,hook,I think it's on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1266,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1267,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,mask_hook_drawer,drawer,hook,I think it's on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1268,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1269,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,mask_hook_drawer,drawer,hook,I think it's on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,126,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,blanket_bed_chair,bed,chair,LEAVE.,,bed,,
OLMo-3-1025-7B,1270,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,mask_hook_drawer,drawer,hook,I think it is on the hook.,hook,drawer,0.0,1.0
OLMo-3-1025-7B,1271,conflict_C_cooperate,conflicting_evidence,none,cooperate,mask_hook_drawer,drawer,drawer,LEAVE.,,drawer,,
OLMo-3-1025-7B,1272,mutual_A1_expert,mutual_knowledge,expert,adversarial,mat_floor_shelf,shelf,floor,On the floor.,floor,shelf,0.0,1.0
OLMo-3-1025-7B,1273,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,mat_floor_shelf,shelf,floor,On the floor? I don't remember Sam placing the mat on the floor. Let's check the shelf.,shelf,shelf,1.0,0.0
OLMo-3-1025-7B,1274,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,mat_floor_shelf,shelf,floor,I think it is on the floor.,floor,shelf,0.0,1.0
OLMo-3-1025-7B,1275,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,mat_floor_shelf,shelf,floor,On the floor? I don't see it there.,,shelf,,
OLMo-3-1025-7B,1276,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,mat_floor_shelf,shelf,floor,On the floor.,floor,shelf,0.0,1.0
OLMo-3-1025-7B,1277,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,mat_floor_shelf,shelf,floor,On the floor.,floor,shelf,0.0,1.0
OLMo-3-1025-7B,1278,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,mat_floor_shelf,shelf,floor,LEAVE.,,shelf,,
OLMo-3-1025-7B,1279,mutual_C_cooperate,mutual_knowledge,none,cooperate,mat_floor_shelf,shelf,shelf,I think it is on the floor.,floor,shelf,0.0,0.0
OLMo-3-1025-7B,127,mutual_C_cooperate,mutual_knowledge,none,cooperate,blanket_bed_chair,bed,bed,I think it is on the bed.,bed,bed,1.0,1.0
OLMo-3-1025-7B,1280,asym_A1_expert,asymmetric_knowledge,expert,adversarial,mat_floor_shelf,shelf,floor,On the floor.,floor,shelf,0.0,1.0
OLMo-3-1025-7B,1281,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,mat_floor_shelf,shelf,floor,On the floor? I'll check there.,floor,shelf,0.0,1.0
OLMo-3-1025-7B,1282,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,mat_floor_shelf,shelf,floor,Where on the floor?,floor,shelf,0.0,1.0
OLMo-3-1025-7B,1283,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,mat_floor_shelf,shelf,floor,On the floor? I don't see it there.,,shelf,,
OLMo-3-1025-7B,1284,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,mat_floor_shelf,shelf,floor,On the floor? I'll check there.,floor,shelf,0.0,1.0
