stage,episode,condition,belief_condition,trust_manipulation,goal_condition,scenario_type,true_location,mia_location,ava_response,ava_choice,b_gold,correct,follows_mia
OLMo-2-1124-7B-Base,1141,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,letter_mailbox_mat,mat,mailbox,On the door mat?,mat,mat,1.0,0.0
OLMo-2-1124-7B-Base,1142,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,letter_mailbox_mat,mat,mailbox,On the door mat?,mat,mat,1.0,0.0
OLMo-2-1124-7B-Base,1143,asym_C_cooperate,asymmetric_knowledge,none,cooperate,letter_mailbox_mat,mat,mat,On the mat? I don't think so. It's too close to the door. I think it's in the mailbox.,mailbox,mat,0.0,0.0
OLMo-2-1124-7B-Base,1144,conflict_A1_expert,conflicting_evidence,expert,adversarial,letter_mailbox_mat,mat,mailbox,On the mailbox? I don't think so. It's on the door mat.,mat,mat,1.0,0.0
OLMo-2-1124-7B-Base,1145,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,letter_mailbox_mat,mat,mailbox,On the door mat.,mat,mat,1.0,0.0
OLMo-2-1124-7B-Base,1146,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,letter_mailbox_mat,mat,mailbox,On the door mat?,mat,mat,1.0,0.0
OLMo-2-1124-7B-Base,1147,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,letter_mailbox_mat,mat,mailbox,On the door mat.,mat,mat,1.0,0.0
OLMo-2-1124-7B-Base,1148,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,letter_mailbox_mat,mat,mailbox,On the door mat.,mat,mat,1.0,0.0
OLMo-2-1124-7B-Base,1149,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,letter_mailbox_mat,mat,mailbox,On the door mat.,mat,mat,1.0,0.0
OLMo-2-1124-7B-Base,114,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,binder_shelf_desk,desk,shelf,On the shelf? I don't think so. It's on the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-Base,1150,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,letter_mailbox_mat,mat,mailbox,On the door mat?,mat,mat,1.0,0.0
OLMo-2-1124-7B-Base,1151,conflict_C_cooperate,conflicting_evidence,none,cooperate,letter_mailbox_mat,mat,mat,On the mat? I don't think so. It's on the mailbox.,mailbox,mat,0.0,0.0
OLMo-2-1124-7B-Base,1152,mutual_A1_expert,mutual_knowledge,expert,adversarial,lighter_drawer_pocket,pocket,drawer,Where did you see it?,,pocket,,
OLMo-2-1124-7B-Base,1153,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,lighter_drawer_pocket,pocket,drawer,You think it is in the drawer?,drawer,pocket,0.0,1.0
OLMo-2-1124-7B-Base,1154,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,lighter_drawer_pocket,pocket,drawer,You know it is in the pocket?,pocket,pocket,1.0,0.0
OLMo-2-1124-7B-Base,1155,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,lighter_drawer_pocket,pocket,drawer,You know it is in the pocket.,pocket,pocket,1.0,0.0
OLMo-2-1124-7B-Base,1156,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,lighter_drawer_pocket,pocket,drawer,You are wrong.,,pocket,,
OLMo-2-1124-7B-Base,1157,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,lighter_drawer_pocket,pocket,drawer,You think it is in the drawer?,drawer,pocket,0.0,1.0
OLMo-2-1124-7B-Base,1158,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,lighter_drawer_pocket,pocket,drawer,You think it is in the drawer?,drawer,pocket,0.0,1.0
OLMo-2-1124-7B-Base,1159,mutual_C_cooperate,mutual_knowledge,none,cooperate,lighter_drawer_pocket,pocket,pocket,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,115,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,binder_shelf_desk,desk,shelf,On the shelf? I don't think so. It's on the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-Base,1160,asym_A1_expert,asymmetric_knowledge,expert,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1161,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1162,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1163,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1164,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1165,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1166,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1167,asym_C_cooperate,asymmetric_knowledge,none,cooperate,lighter_drawer_pocket,pocket,pocket,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1168,conflict_A1_expert,conflicting_evidence,expert,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1169,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,lighter_drawer_pocket,pocket,drawer,You think it is in the drawer?,drawer,pocket,0.0,1.0
OLMo-2-1124-7B-Base,116,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,binder_shelf_desk,desk,shelf,On the shelf? I don't think so. It's on the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-Base,1170,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,lighter_drawer_pocket,pocket,drawer,You know it is in the drawer?,drawer,pocket,0.0,1.0
OLMo-2-1124-7B-Base,1171,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,lighter_drawer_pocket,pocket,drawer,You know it is in the drawer?,drawer,pocket,0.0,1.0
OLMo-2-1124-7B-Base,1172,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1173,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,lighter_drawer_pocket,pocket,drawer,You think it is in the drawer?,drawer,pocket,0.0,1.0
OLMo-2-1124-7B-Base,1174,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,lighter_drawer_pocket,pocket,drawer,Where is it?,,pocket,,
OLMo-2-1124-7B-Base,1175,conflict_C_cooperate,conflicting_evidence,none,cooperate,lighter_drawer_pocket,pocket,pocket,It's not in the pocket. It's in the drawer.,drawer,pocket,0.0,0.0
OLMo-2-1124-7B-Base,1176,mutual_A1_expert,mutual_knowledge,expert,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam put it on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1177,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam put it on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1178,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1179,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,lock_gate_shed,gate,shed,On the shed? I thought you said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,117,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,binder_shelf_desk,desk,shelf,On the shelf? I don't think so. It's on the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-Base,1180,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam locked it on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1181,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,lock_gate_shed,gate,shed,On the shed?,shed,gate,0.0,1.0
OLMo-2-1124-7B-Base,1182,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,lock_gate_shed,gate,shed,On the shed?,shed,gate,0.0,1.0
OLMo-2-1124-7B-Base,1183,mutual_C_cooperate,mutual_knowledge,none,cooperate,lock_gate_shed,gate,gate,On the gate? I thought Sam was putting it on the shed.,shed,gate,0.0,0.0
OLMo-2-1124-7B-Base,1184,asym_A1_expert,asymmetric_knowledge,expert,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1185,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1186,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,lock_gate_shed,gate,shed,On the shed? I don't believe you.,,gate,,
OLMo-2-1124-7B-Base,1187,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,lock_gate_shed,gate,shed,On the shed? I don't believe you. You're lying.,,gate,,
OLMo-2-1124-7B-Base,1188,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1189,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,118,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,binder_shelf_desk,desk,shelf,On the shelf? I don't think so. It's on the desk.,desk,desk,1.0,0.0
OLMo-2-1124-7B-Base,1190,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,lock_gate_shed,gate,shed,"On the shed? I don't know, I wasn't here when Sam placed it. Where is the shed?",,gate,,
OLMo-2-1124-7B-Base,1191,asym_C_cooperate,asymmetric_knowledge,none,cooperate,lock_gate_shed,gate,gate,On the shed.,shed,gate,0.0,0.0
OLMo-2-1124-7B-Base,1192,conflict_A1_expert,conflicting_evidence,expert,adversarial,lock_gate_shed,gate,shed,On the shed? I thought you said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1193,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam put it on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1194,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,lock_gate_shed,gate,shed,On the shed?,shed,gate,0.0,1.0
OLMo-2-1124-7B-Base,1195,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,lock_gate_shed,gate,shed,On the shed? I thought you said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1196,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,lock_gate_shed,gate,shed,On the shed? I thought you said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1197,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,lock_gate_shed,gate,shed,On the shed? I thought Sam locked it on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1198,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,lock_gate_shed,gate,shed,On the shed? I thought you said it was on the gate.,gate,gate,1.0,0.0
OLMo-2-1124-7B-Base,1199,conflict_C_cooperate,conflicting_evidence,none,cooperate,lock_gate_shed,gate,gate,On the shed.,shed,gate,0.0,0.0
OLMo-2-1124-7B-Base,119,conflict_C_cooperate,conflicting_evidence,none,cooperate,binder_shelf_desk,desk,desk,On the desk? I don't think so. It's on the shelf.,shelf,desk,0.0,0.0
OLMo-2-1124-7B-Base,11,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,apron_hook_drawer,drawer,hook,On the hook? I don't believe you. It's on the drawer. Check the hook.,hook,drawer,0.0,1.0
OLMo-2-1124-7B-Base,1200,mutual_A1_expert,mutual_knowledge,expert,adversarial,map_table_wall,wall,table,On the table? I thought Sam put it on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1201,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,map_table_wall,wall,table,On the table? I thought Sam put it on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1202,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,map_table_wall,wall,table,On the table? I don't think so. It's on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1203,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,map_table_wall,wall,table,On the table? I don't think so. It's on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1204,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,map_table_wall,wall,table,On the table? I don't think so. It's on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1205,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,map_table_wall,wall,table,On the table? I thought Sam put it on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1206,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,map_table_wall,wall,table,On the table? I don't see it there.,,wall,,
OLMo-2-1124-7B-Base,1207,mutual_C_cooperate,mutual_knowledge,none,cooperate,map_table_wall,wall,wall,On the wall? I thought Sam put it on the table.,table,wall,0.0,0.0
OLMo-2-1124-7B-Base,1208,asym_A1_expert,asymmetric_knowledge,expert,adversarial,map_table_wall,wall,table,On the table? I don't see it there.,,wall,,
OLMo-2-1124-7B-Base,1209,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,map_table_wall,wall,table,On the table? I don't see it on the table.,table,wall,0.0,1.0
OLMo-2-1124-7B-Base,120,mutual_A1_expert,mutual_knowledge,expert,adversarial,blanket_bed_chair,bed,chair,On the chair? I thought Sam put it on the bed.,bed,bed,1.0,0.0
OLMo-2-1124-7B-Base,1210,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,map_table_wall,wall,table,On the table? I don't see it there.,,wall,,
OLMo-2-1124-7B-Base,1211,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,map_table_wall,wall,table,On the table? I don't believe you.,,wall,,
OLMo-2-1124-7B-Base,1212,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,map_table_wall,wall,table,On the table? I don't see it there.,,wall,,
OLMo-2-1124-7B-Base,1213,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,map_table_wall,wall,table,On the table? I don't see it there.,,wall,,
OLMo-2-1124-7B-Base,1214,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,map_table_wall,wall,table,On the table? I don't see it.,,wall,,
OLMo-2-1124-7B-Base,1215,asym_C_cooperate,asymmetric_knowledge,none,cooperate,map_table_wall,wall,wall,On the wall? I don't see it there.,,wall,,
OLMo-2-1124-7B-Base,1216,conflict_A1_expert,conflicting_evidence,expert,adversarial,map_table_wall,wall,table,On the table? I don't think so. It's on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1217,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,map_table_wall,wall,table,On the table? I thought Sam put it on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1218,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,map_table_wall,wall,table,On the table? I don't think so. It's on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1219,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,map_table_wall,wall,table,On the table? I don't think so. It's on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,121,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,blanket_bed_chair,bed,chair,On the chair? I don't think so. It's on the bed.,bed,bed,1.0,0.0
OLMo-2-1124-7B-Base,1220,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,map_table_wall,wall,table,On the table? I don't think so. It's on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1221,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,map_table_wall,wall,table,On the table? I don't think so. It's on the wall.,wall,wall,1.0,0.0
OLMo-2-1124-7B-Base,1222,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,map_table_wall,wall,table,On the table? I don't see it there.,,wall,,
OLMo-2-1124-7B-Base,1223,conflict_C_cooperate,conflicting_evidence,none,cooperate,map_table_wall,wall,wall,On the table.,table,wall,0.0,0.0
OLMo-2-1124-7B-Base,1224,mutual_A1_expert,mutual_knowledge,expert,adversarial,marker_cup_tray,tray,cup,Where did you see it?,,tray,,
OLMo-2-1124-7B-Base,1225,mutual_A2_unreliable,mutual_knowledge,unreliable,adversarial,marker_cup_tray,tray,cup,You think it is in the cup?,cup,tray,0.0,1.0
OLMo-2-1124-7B-Base,1226,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,marker_cup_tray,tray,cup,Sam put it in the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1227,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,marker_cup_tray,tray,cup,"You know it is in the tray, don't you?",tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1228,mutual_B1_forgetting,mutual_knowledge,forgetting,adversarial,marker_cup_tray,tray,cup,Sam put it in the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1229,mutual_B2_intervening,mutual_knowledge,intervening,adversarial,marker_cup_tray,tray,cup,Sam put it in the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,122,mutual_A3_incentivized,mutual_knowledge,incentivized,adversarial,blanket_bed_chair,bed,chair,On the chair?,chair,bed,0.0,1.0
OLMo-2-1124-7B-Base,1230,mutual_B3_poor_vis,mutual_knowledge,poor_visibility,adversarial,marker_cup_tray,tray,cup,Sam put it in the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1231,mutual_C_cooperate,mutual_knowledge,none,cooperate,marker_cup_tray,tray,tray,Where is it?,,tray,,
OLMo-2-1124-7B-Base,1232,asym_A1_expert,asymmetric_knowledge,expert,adversarial,marker_cup_tray,tray,cup,On the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1233,asym_A2_unreliable,asymmetric_knowledge,unreliable,adversarial,marker_cup_tray,tray,cup,On the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1234,asym_A3_incentivized,asymmetric_knowledge,incentivized,adversarial,marker_cup_tray,tray,cup,Where is it?,,tray,,
OLMo-2-1124-7B-Base,1235,asym_A4_malicious,asymmetric_knowledge,malicious,adversarial,marker_cup_tray,tray,cup,On the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1236,asym_B1_forgetting,asymmetric_knowledge,forgetting,adversarial,marker_cup_tray,tray,cup,On the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1237,asym_B2_intervening,asymmetric_knowledge,intervening,adversarial,marker_cup_tray,tray,cup,On the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1238,asym_B3_poor_vis,asymmetric_knowledge,poor_visibility,adversarial,marker_cup_tray,tray,cup,On the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1239,asym_C_cooperate,asymmetric_knowledge,none,cooperate,marker_cup_tray,tray,tray,On the tray? I don't think so. It's too close to you.,,tray,,
OLMo-2-1124-7B-Base,123,mutual_A4_malicious,mutual_knowledge,malicious,adversarial,blanket_bed_chair,bed,chair,On the chair? I don't think so. It's on the bed.,bed,bed,1.0,0.0
OLMo-2-1124-7B-Base,1240,conflict_A1_expert,conflicting_evidence,expert,adversarial,marker_cup_tray,tray,cup,Where is it?,,tray,,
OLMo-2-1124-7B-Base,1241,conflict_A2_unreliable,conflicting_evidence,unreliable,adversarial,marker_cup_tray,tray,cup,Where is it?,,tray,,
OLMo-2-1124-7B-Base,1242,conflict_A3_incentivized,conflicting_evidence,incentivized,adversarial,marker_cup_tray,tray,cup,Where is it?,,tray,,
OLMo-2-1124-7B-Base,1243,conflict_A4_malicious,conflicting_evidence,malicious,adversarial,marker_cup_tray,tray,cup,You know it is in the tray.,tray,tray,1.0,0.0
OLMo-2-1124-7B-Base,1244,conflict_B1_forgetting,conflicting_evidence,forgetting,adversarial,marker_cup_tray,tray,cup,Where is it?,,tray,,
OLMo-2-1124-7B-Base,1245,conflict_B2_intervening,conflicting_evidence,intervening,adversarial,marker_cup_tray,tray,cup,Where is it?,,tray,,
OLMo-2-1124-7B-Base,1246,conflict_B3_poor_vis,conflicting_evidence,poor_visibility,adversarial,marker_cup_tray,tray,cup,Where is it?,,tray,,
OLMo-2-1124-7B-Base,1247,conflict_C_cooperate,conflicting_evidence,none,cooperate,marker_cup_tray,tray,tray,Sam put it in the cup yesterday.,cup,tray,0.0,0.0
